Rank,Title,Score,Episodes,Airing,Link
5026,Gundam Build Fighters Try: Island Wars,6.76,Special (1 eps),Aug 2016 - Aug 2016,https://myanimelist.net/anime/30533/Gundam_Build_Fighters_Try__Island_Wars
5027,Hanasakeru Seishounen Recaps,6.76,Special (3 eps),Jun 2009 - Oct 2009,https://myanimelist.net/anime/6726/Hanasakeru_Seishounen_Recaps
5028,Higurashi no Naku Koro ni Sotsu,6.76,TV (15 eps),Jul 2021 - Sep 2021,https://myanimelist.net/anime/48488/Higurashi_no_Naku_Koro_ni_Sotsu
5029,Hitohira,6.76,TV (12 eps),Mar 2007 - Jun 2007,https://myanimelist.net/anime/1721/Hitohira
5030,Ikkitousen: Dragon Destiny,6.76,TV (12 eps),Feb 2007 - May 2007,https://myanimelist.net/anime/1956/Ikkitousen__Dragon_Destiny
5031,Ikkyuu-san,6.76,TV (296 eps),Oct 1975 - Jun 1982,https://myanimelist.net/anime/4935/Ikkyuu-san
5032,Jigoku Sensei Nube: Kyoufu no Natsuyasumi!! Ayashi no Umi no Densetsu!,6.76,Movie (1 eps),Jul 1997 - Jul 1997,https://myanimelist.net/anime/5296/Jigoku_Sensei_Nube__Kyoufu_no_Natsuyasumi_Ayashi_no_Umi_no_Densetsu
5033,Kaijin Kaihatsu-bu no Kuroitsu-san,6.76,TV (12 eps),Jan 2022 - Apr 2022,https://myanimelist.net/anime/49385/Kaijin_Kaihatsu-bu_no_Kuroitsu-san
5034,Kiteretsu Daihyakka,6.76,TV (331 eps),Mar 1988 - Jun 1996,https://myanimelist.net/anime/6509/Kiteretsu_Daihyakka
5035,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,6.76,Movie (1 eps),Dec 2003 - Dec 2003,https://myanimelist.net/anime/3547/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo_The_Movie_2__UFO_Shuurai_Tornado_Daisakusen
5036,Koutetsu Tenshi Kurumi,6.76,TV (24 eps),Oct 1999 - Apr 2000,https://myanimelist.net/anime/554/Koutetsu_Tenshi_Kurumi
5037,Kumorizora no Mukou wa Hareteiru,6.76,Music (1 eps),Jul 2022 - Jul 2022,https://myanimelist.net/anime/52507/Kumorizora_no_Mukou_wa_Hareteiru
5038,Lu Shidai 2nd Season,6.76,ONA (13 eps),Nov 2014 - Dec 2015,https://myanimelist.net/anime/32543/Lu_Shidai_2nd_Season
5039,Magical☆Star Kanon 100%,6.76,OVA (1 eps),Jun 2013 - Jun 2013,https://myanimelist.net/anime/17725/Magical☆Star_Kanon_100
5040,Mahou Sensei Negima! Movie: Anime Final,6.76,Movie (1 eps),Aug 2011 - Aug 2011,https://myanimelist.net/anime/7135/Mahou_Sensei_Negima_Movie__Anime_Final
5041,Mahoutsukai Tai! (TV),6.76,TV (13 eps),Jul 1999 - Oct 1999,https://myanimelist.net/anime/630/Mahoutsukai_Tai_TV
5042,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,6.76,Special (1 eps),Jun 1992 - Jun 1992,https://myanimelist.net/anime/3484/Maison_Ikkoku__Prelude_-_Meguru_Haru_no_Sakura_no_You_ni
5043,Majime ni Fumajime Kaiketsu Zorori,6.76,TV (97 eps),Feb 2005 - Jan 2007,https://myanimelist.net/anime/2707/Majime_ni_Fumajime_Kaiketsu_Zorori
5044,Makafushigi,6.76,Music (1 eps),Oct 2021 - Oct 2021,https://myanimelist.net/anime/50218/Makafushigi
5045,Marulk-chan no Nichijou,6.76,Movie (4 eps),Jan 2020 - Feb 2020,https://myanimelist.net/anime/40897/Marulk-chan_no_Nichijou
5046,Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,6.76,Special (7 eps),Oct 2010 - Apr 2011,https://myanimelist.net/anime/9630/Mini_Sengoku_Basara_Ni__Tsukiyo_no_Katakura-kun
5047,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.76,Special (1 eps),Dec 2003 - Dec 2003,https://myanimelist.net/anime/594/Naruto__Takigakure_no_Shitou_-_Ore_ga_Eiyuu_Dattebayo
5048,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,6.76,ONA (1 eps),Nov 2014 - Nov 2014,https://myanimelist.net/anime/28431/Pokemon_Omega_Ruby___Alpha_Sapphire__Mega_Special_Animation
5049,Re-Kan!,6.76,TV (13 eps),Apr 2015 - Jun 2015,https://myanimelist.net/anime/25859/Re-Kan
5050,Recorder to Randoseru,6.76,OVA (2 eps),Jul 2012 - Jul 2012,https://myanimelist.net/anime/14627/Recorder_to_Randoseru
5051,Ribbon no Kishi,6.76,TV (52 eps),Apr 1967 - Apr 1968,https://myanimelist.net/anime/3024/Ribbon_no_Kishi
5052,Rosario to Vampire,6.76,TV (13 eps),Jan 2008 - Mar 2008,https://myanimelist.net/anime/2993/Rosario_to_Vampire
5053,Saint Seiya: Saishuu Seisen no Senshi-tachi,6.76,Movie (1 eps),Mar 1989 - Mar 1989,https://myanimelist.net/anime/1260/Saint_Seiya__Saishuu_Seisen_no_Senshi-tachi
5054,Schwarzesmarken,6.76,TV (12 eps),Jan 2016 - Mar 2016,https://myanimelist.net/anime/30806/Schwarzesmarken
5055,Shika no Ou: Yuna to Yakusoku no Tabi,6.76,Movie (1 eps),Feb 2022 - Feb 2022,https://myanimelist.net/anime/38015/Shika_no_Ou__Yuna_to_Yakusoku_no_Tabi
5056,Shisouhan,6.76,Music (1 eps),Jun 2020 - Jun 2020,https://myanimelist.net/anime/44223/Shisouhan
5057,Sora no Method,6.76,TV (13 eps),Oct 2014 - Dec 2014,https://myanimelist.net/anime/23209/Sora_no_Method
5058,Sword Art Online: Alicization - Recollection,6.76,Special (1 eps),Feb 2019 - Feb 2019,https://myanimelist.net/anime/39239/Sword_Art_Online__Alicization_-_Recollection
5059,Tansu Warashi.,6.76,Movie (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/10502/Tansu_Warashi
5060,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,6.76,OVA (1 eps),Oct 2007 - Oct 2007,https://myanimelist.net/anime/10622/Tengen_Toppa_Gurren_Lagann__Ore_no_Gurren_wa_Pikka-Pika
5061,Totsuzen! Neko no Kuni Banipal Witt,6.76,Movie (1 eps),May 1998 - May 1998,https://myanimelist.net/anime/2715/Totsuzen_Neko_no_Kuni_Banipal_Witt
5062,Wanwan Sanjuushi,6.76,TV (26 eps),Oct 1981 - Mar 1982,https://myanimelist.net/anime/3761/Wanwan_Sanjuushi
5063,Maburaho,6.75,TV (24 eps),Oct 2003 - Apr 2004,https://myanimelist.net/anime/193/Maburaho
5064,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) Final Season - Asaki Yume no Akatsuki,6.75,Special (4 eps),Apr 2022 - Apr 2022,https://myanimelist.net/anime/49291/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_TV_Final_Season_-_Asaki_Yume_no_Akatsuki
5065,Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!,6.75,Special (1 eps),Mar 2013 - Mar 2013,https://myanimelist.net/anime/17743/Maoyuu_Maou_Yuusha__Kono_Monogatari_wa_Daniku_dake_Dewanai_no_Ja
5066,Moshi mo Inochi ga Egaketara,6.75,Music (1 eps),Dec 2021 - Dec 2021,https://myanimelist.net/anime/50737/Moshi_mo_Inochi_ga_Egaketara
5067,Mr. Fixer,6.75,Music (1 eps),Jul 2020 - Jul 2020,https://myanimelist.net/anime/43492/Mr_Fixer
5068,Nanatsu-iro REALiZE,6.75,Music (1 eps),Apr 2018 - Apr 2018,https://myanimelist.net/anime/37679/Nanatsu-iro_REALiZE
5069,Night Head Genesis,6.75,TV (24 eps),Jun 2006 - Dec 2006,https://myanimelist.net/anime/1243/Night_Head_Genesis
5070,Ningyo no Mori,6.75,OVA (1 eps),Aug 1991 - Aug 1991,https://myanimelist.net/anime/2016/Ningyo_no_Mori
5071,No Game No Life Specials,6.75,Special (6 eps),Jun 2014 - Nov 2014,https://myanimelist.net/anime/24991/No_Game_No_Life_Specials
5072,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,6.75,Special (16 eps),Dec 2010 - Jul 2011,https://myanimelist.net/anime/10108/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai__SD_Chara_ni_Yoru_Character_Commentary
5073,Panda Kopanda,6.75,Movie (2 eps),Dec 1972 - Mar 1973,https://myanimelist.net/anime/2611/Panda_Kopanda
5074,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,6.75,Movie (1 eps),Mar 2015 - Mar 2015,https://myanimelist.net/anime/25857/PriPara_Movie__Minna_Atsumare_Prism☆Tours
5075,Quanzhi Fashi II,6.75,ONA (12 eps),Sep 2017 - Dec 2017,https://myanimelist.net/anime/36318/Quanzhi_Fashi_II
5076,Sasami: Mahou Shoujo Club 2,6.75,TV (13 eps),Oct 2006 - Jan 2007,https://myanimelist.net/anime/1882/Sasami__Mahou_Shoujo_Club_2
5077,Seikaisuru Kado,6.75,TV (12 eps),Apr 2017 - Jun 2017,https://myanimelist.net/anime/32032/Seikaisuru_Kado
5078,Shinmai Maou no Testament Departures: Maria no Hizou Eizou,6.75,Special (1 eps),Mar 2018 - Mar 2018,https://myanimelist.net/anime/39480/Shinmai_Maou_no_Testament_Departures__Maria_no_Hizou_Eizou
5079,Shuumatsu no Izetta,6.75,TV (12 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/33433/Shuumatsu_no_Izetta
5080,TaoTao Ehonkan Sekai Doubutsu Banashi,6.75,TV (52 eps),Oct 1983 - Apr 1985,https://myanimelist.net/anime/2578/TaoTao_Ehonkan_Sekai_Doubutsu_Banashi
5081,TWO-MIX: White Reflection,6.75,Music (1 eps),Mar 1997 - Mar 1997,https://myanimelist.net/anime/2728/TWO-MIX__White_Reflection
5082,Wangu Xian Qiong II,6.75,ONA (12 eps),Mar 2018 - May 2018,https://myanimelist.net/anime/37294/Wangu_Xian_Qiong_II
5083,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,6.75,Movie (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/28257/Youkai_Watch_Movie_2__Enma_Daiou_to_Itsutsu_no_Monogatari_da_Nyan
5084,Aishite Knight,6.75,TV (42 eps),Mar 1983 - Jan 1984,https://myanimelist.net/anime/2221/Aishite_Knight
5085,Aoki Densetsu Shoot! (Movie),6.75,Movie (1 eps),Dec 1994 - Dec 1994,https://myanimelist.net/anime/2682/Aoki_Densetsu_Shoot_Movie
5086,Araiguma Rascal,6.75,TV (52 eps),Jan 1977 - Dec 1977,https://myanimelist.net/anime/2576/Araiguma_Rascal
5087,Asobi ni Iku yo!: Asobi ni Oide,6.75,OVA (1 eps),Jun 2011 - Jun 2011,https://myanimelist.net/anime/9618/Asobi_ni_Iku_yo__Asobi_ni_Oide
5088,Bakuten Shoot Beyblade,6.75,TV (51 eps),Jan 2001 - Dec 2001,https://myanimelist.net/anime/288/Bakuten_Shoot_Beyblade
5089,Bananya,6.75,TV (13 eps),Jul 2016 - Sep 2016,https://myanimelist.net/anime/32664/Bananya
5090,Black Clover: Jump Festa 2016 Special,6.75,OVA (1 eps),Nov 2016 - Nov 2016,https://myanimelist.net/anime/33950/Black_Clover__Jump_Festa_2016_Special
5091,Blood-C: Special Edition,6.75,Special (2 eps),May 2012 - May 2012,https://myanimelist.net/anime/14117/Blood-C__Special_Edition
5092,Boku no Hero Academia (ONA),6.75,ONA (2 eps),Jun 2022 - Jun 2022,https://myanimelist.net/anime/51781/Boku_no_Hero_Academia_ONA
5093,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,6.75,Movie (1 eps),Dec 1985 - Dec 1985,https://myanimelist.net/anime/2119/Captain_Tsubasa__Ayaushi_Zen_Nihon_Jr
5094,Cardfight!! Vanguard Movie: Neon Messiah,6.75,Movie (1 eps),Sep 2014 - Sep 2014,https://myanimelist.net/anime/23991/Cardfight_Vanguard_Movie__Neon_Messiah
5095,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,6.75,Movie (1 eps),Apr 1999 - Apr 1999,https://myanimelist.net/anime/8361/Crayon_Shin-chan_Movie_07__Bakuhatsu_Onsen_Wakuwaku_Daikessen
5096,Digimon Adventure: 20 Shuunen Memorial Story,6.75,ONA (5 eps),Feb 2020 - Dec 2020,https://myanimelist.net/anime/41206/Digimon_Adventure__20_Shuunen_Memorial_Story
5097,Dragon Ball Movie 2: Majinjou no Nemurihime,6.75,Movie (1 eps),Jul 1987 - Jul 1987,https://myanimelist.net/anime/891/Dragon_Ball_Movie_2__Majinjou_no_Nemurihime
5098,Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,6.75,Movie (4 eps),Jul 2017 - Jul 2017,https://myanimelist.net/anime/37859/Free_Movie_2__Timeless_Medley_-_Yakusoku__Character_Butai_Aisatsu
5099,Getter Robo,6.75,TV (51 eps),Apr 1974 - May 1975,https://myanimelist.net/anime/3579/Getter_Robo
5100,Gunparade March: Arata Naru Kougunka,6.75,TV (12 eps),Feb 2003 - Apr 2003,https://myanimelist.net/anime/266/Gunparade_March__Arata_Naru_Kougunka
5101,Gurazeni Season 2,6.75,TV (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37990/Gurazeni_Season_2
5102,Hungry Days x Bump of Chicken: Kinen Satsuei,6.75,Music (1 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/52139/Hungry_Days_x_Bump_of_Chicken__Kinen_Satsuei
5103,Hyakko Extra,6.75,OVA (1 eps),Oct 2009 - Oct 2009,https://myanimelist.net/anime/6958/Hyakko_Extra
5104,Jewelpet Magical Change,6.75,TV (39 eps),Apr 2015 - Dec 2015,https://myanimelist.net/anime/30030/Jewelpet_Magical_Change
5105,Jungle Taitei (1989),6.75,TV (52 eps),Oct 1989 - Oct 1990,https://myanimelist.net/anime/2556/Jungle_Taitei_1989
5106,Kikaider 01 The Animation,6.75,OVA (4 eps),Nov 2001 - Mar 2002,https://myanimelist.net/anime/1768/Kikaider_01_The_Animation
5107,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,6.75,Special (1 eps),Sep 2012 - Sep 2012,https://myanimelist.net/anime/18053/Koi_to_Senkyo_to_Chocolate__Ikenai_Hazuki-sensei
5108,Lost One no Goukoku wo Utattemita,6.75,Music (1 eps),Aug 2019 - Aug 2019,https://myanimelist.net/anime/40291/Lost_One_no_Goukoku_wo_Utattemita
5109,Ace wo Nerae! Final Stage,6.74,OVA (12 eps),Oct 1989 - Apr 1990,https://myanimelist.net/anime/312/Ace_wo_Nerae_Final_Stage
5110,Alps Monogatari: Watashi no Annette,6.74,TV (48 eps),Jan 1983 - Dec 1983,https://myanimelist.net/anime/2546/Alps_Monogatari__Watashi_no_Annette
5111,Black Jack: Sora kara Kita Kodomo,6.74,OVA (1 eps),Mar 2000 - Mar 2000,https://myanimelist.net/anime/6246/Black_Jack__Sora_kara_Kita_Kodomo
5112,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,6.74,Special (1 eps),Jun 2009 - Jun 2009,https://myanimelist.net/anime/6479/Candy_Boy_Episode__EX02_-_Shiawase_Kyouyuu_Riron
5113,Canvas 2: Niji-iro no Sketch,6.74,TV (24 eps),Oct 2005 - Mar 2006,https://myanimelist.net/anime/694/Canvas_2__Niji-iro_no_Sketch
5114,Choujigen Game Neptune: Hi☆Light,6.74,Special (2 eps),May 2020 - May 2020,https://myanimelist.net/anime/40073/Choujigen_Game_Neptune__Hi☆Light
5115,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,6.74,Special (7 eps),Dec 2012 - Jun 2013,https://myanimelist.net/anime/15879/Chuunibyou_demo_Koi_ga_Shitai__Depth_of_Field_-_Ai_to_Nikushimi_Gekijou
5116,Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,6.74,OVA (1 eps),May 2018 - May 2018,https://myanimelist.net/anime/37910/Code_Realize_-_Sousei_no_Himegimi_-_Set_a_Thief_to_Catch_a_Thief
5117,Crayon Shin-chan Gaiden: Kazokuzure Ookami,6.74,ONA (13 eps),Feb 2017 - May 2017,https://myanimelist.net/anime/34835/Crayon_Shin-chan_Gaiden__Kazokuzure_Ookami
5118,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,6.74,OVA (2 eps),Jul 1993 - Jul 1993,https://myanimelist.net/anime/984/Dragon_Ball_Z__Saiya-jin_Zetsumetsu_Keikaku
5119,Fate/Grand Order: First Order,6.74,Special (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/34321/Fate_Grand_Order__First_Order
5120,Fate/kaleid liner Prisma☆Illya Specials,6.74,Special (5 eps),Sep 2013 - Jan 2014,https://myanimelist.net/anime/19109/Fate_kaleid_liner_Prisma☆Illya_Specials
5121,Freezing Vibration,6.74,TV (12 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/18001/Freezing_Vibration
5122,Gegege no Kitarou (1968),6.74,TV (65 eps),Jan 1968 - Mar 1969,https://myanimelist.net/anime/5688/Gegege_no_Kitarou_1968
5123,Gegege no Kitarou (1996),6.74,TV (114 eps),Jan 1996 - Mar 1998,https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996
5124,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,6.74,Special (1 eps),Apr 1980 - Apr 1980,https://myanimelist.net/anime/6734/Ginga_Tetsudou_999__Eien_no_Tabibito_Emeraldas
5125,Gintama x Mameshiba,6.74,Special (6 eps),Dec 2013 - Dec 2013,https://myanimelist.net/anime/19261/Gintama_x_Mameshiba
5126,Granblue Fantasy The Animation Season 2,6.74,TV (12 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/36587/Granblue_Fantasy_The_Animation_Season_2
5127,Hunch Gray,6.74,Music (1 eps),Dec 2020 - Dec 2020,https://myanimelist.net/anime/44084/Hunch_Gray
5128,Ikkitousen: Xtreme Xecutor,6.74,TV (12 eps),Mar 2010 - Jun 2010,https://myanimelist.net/anime/7580/Ikkitousen__Xtreme_Xecutor
5129,Jiu Tian Xuan Di Jue,6.74,ONA (40 eps),Aug 2021 - Dec 2021,https://myanimelist.net/anime/49873/Jiu_Tian_Xuan_Di_Jue
5130,Juusenki L-Gaim,6.74,TV (54 eps),Feb 1984 - Feb 1985,https://myanimelist.net/anime/2598/Juusenki_L-Gaim
5131,Kaleido Star: Good da yo! Goood!!,6.74,OVA (1 eps),Sep 2006 - Sep 2006,https://myanimelist.net/anime/1501/Kaleido_Star__Good_da_yo_Goood
5132,Katekyo Hitman Reborn! x ēlDLIVE Special,6.74,Special (1 eps),Jul 2016 - Jul 2016,https://myanimelist.net/anime/33740/Katekyo_Hitman_Reborn_x_ēlDLIVE_Special
5133,Katsugeki/Touken Ranbu,6.74,TV (13 eps),Jul 2017 - Sep 2017,https://myanimelist.net/anime/33018/Katsugeki_Touken_Ranbu
5134,Kidou Senkan Nadesico: The Prince of Darkness,6.74,Movie (1 eps),Aug 1998 - Aug 1998,https://myanimelist.net/anime/219/Kidou_Senkan_Nadesico__The_Prince_of_Darkness
5135,Koukaku Kidoutai Nyuumon Arise,6.74,TV (26 eps),Jan 2014 - Jul 2014,https://myanimelist.net/anime/22013/Koukaku_Kidoutai_Nyuumon_Arise
5136,Kyoto Teramachi Sanjou no Holmes,6.74,TV (12 eps),Jul 2018 - Sep 2018,https://myanimelist.net/anime/37458/Kyoto_Teramachi_Sanjou_no_Holmes
5137,Majokko Megu-chan,6.74,TV (72 eps),Apr 1974 - Sep 1975,https://myanimelist.net/anime/3388/Majokko_Megu-chan
5138,Masamune-kun no Revenge,6.74,TV (12 eps),Jan 2017 - Mar 2017,https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge
5139,Midara na Ao-chan wa Benkyou ga Dekinai,6.74,TV (12 eps),Apr 2019 - Jun 2019,https://myanimelist.net/anime/38778/Midara_na_Ao-chan_wa_Benkyou_ga_Dekinai
5140,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,6.74,Special (7 eps),Jul 2009 - Jan 2010,https://myanimelist.net/anime/7857/Mini_Sengoku_Basara__Chousokabe-kun_to_Mouri-kun
5141,Mizu no Kotoba,6.74,Special (1 eps),Oct 2002 - Oct 2002,https://myanimelist.net/anime/2235/Mizu_no_Kotoba
5142,Mobile Suit Victory Gundam,6.74,TV (51 eps),Apr 1993 - Mar 1994,https://myanimelist.net/anime/89/Mobile_Suit_Victory_Gundam
5143,Monster Farm: Legend e no Michi,6.74,TV (25 eps),Apr 2000 - Sep 2000,https://myanimelist.net/anime/13201/Monster_Farm__Legend_e_no_Michi
5144,Moyashimon: Kin Gekijou Deluxe,6.74,Special (4 eps),Dec 2007 - Mar 2008,https://myanimelist.net/anime/3618/Moyashimon__Kin_Gekijou_Deluxe
5145,Nekopara,6.74,TV (12 eps),Jan 2020 - Mar 2020,https://myanimelist.net/anime/38924/Nekopara
5146,Okusama ga Seitokaichou!: Seitokaichou to Ofuro Asobi,6.74,OVA (1 eps),Jan 2016 - Jan 2016,https://myanimelist.net/anime/31980/Okusama_ga_Seitokaichou__Seitokaichou_to_Ofuro_Asobi
5147,Osomatsu-san Movie: Zensetsu Gekijou,6.74,Special (6 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/41052/Osomatsu-san_Movie__Zensetsu_Gekijou
5148,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,6.74,Movie (1 eps),Jul 2003 - Jul 2003,https://myanimelist.net/anime/1121/Pokemon_Movie_06__Nanayo_no_Negaiboshi_Jirachi
5149,Princess Principal: Crown Handler Movie 1 - Busy Easy Money,6.74,Special (1 eps),Sep 2021 - Sep 2021,https://myanimelist.net/anime/49138/Princess_Principal__Crown_Handler_Movie_1_-_Busy_Easy_Money
5150,RPG Fudousan,6.74,TV (12 eps),Apr 2022 - Jun 2022,https://myanimelist.net/anime/48363/RPG_Fudousan
5151,Seton Doubutsuki: Kuma no Ko Jacky,6.74,TV (26 eps),Jun 1977 - Dec 1977,https://myanimelist.net/anime/4514/Seton_Doubutsuki__Kuma_no_Ko_Jacky
5152,Shinmai Maou no Testament Specials,6.74,Special (6 eps),Mar 2015 - Aug 2015,https://myanimelist.net/anime/30464/Shinmai_Maou_no_Testament_Specials
5153,Smile Precure!,6.74,TV (48 eps),Feb 2012 - Jan 2013,https://myanimelist.net/anime/12191/Smile_Precure
5154,Sora no Otoshimono Final: Eternal My Master,6.74,Movie (1 eps),Apr 2014 - Apr 2014,https://myanimelist.net/anime/12783/Sora_no_Otoshimono_Final__Eternal_My_Master
5155,Sousei no Aquarion Evol,6.74,Special (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/30381/Sousei_no_Aquarion_Evol
5156,Stella no Mahou Specials,6.74,Special (2 eps),Feb 2017 - Mar 2017,https://myanimelist.net/anime/35522/Stella_no_Mahou_Specials
5157,Super Robot Taisen OG: Divine Wars - Sorezore no Michi,6.74,Special (1 eps),Oct 2007 - Oct 2007,https://myanimelist.net/anime/4075/Super_Robot_Taisen_OG__Divine_Wars_-_Sorezore_no_Michi
5158,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,6.74,Special (1 eps),Dec 2017 - Dec 2017,https://myanimelist.net/anime/36827/Tantei_Opera_Milky_Holmes__Arsene_Karei_naru_Yokubou
5159,Teekyuu 3,6.74,TV (12 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/20473/Teekyuu_3
5160,Tenkuu Shinpan,6.74,ONA (12 eps),Feb 2021 - Feb 2021,https://myanimelist.net/anime/43690/Tenkuu_Shinpan
5161,The Naked King,6.74,Music (1 eps),May 2021 - May 2021,https://myanimelist.net/anime/49049/The_Naked_King
5162,Urusei Yatsura Movie 4: Lum The Forever,6.74,Movie (1 eps),Feb 1986 - Feb 1986,https://myanimelist.net/anime/1923/Urusei_Yatsura_Movie_4__Lum_The_Forever
5163,Ushinawareta Mirai wo Motomete,6.74,TV (12 eps),Oct 2014 - Dec 2014,https://myanimelist.net/anime/21845/Ushinawareta_Mirai_wo_Motomete
5164,Viewtiful Joe,6.74,TV (51 eps),Oct 2004 - Sep 2005,https://myanimelist.net/anime/278/Viewtiful_Joe
5165,Warau Salesman,6.74,TV (103 eps),Oct 1989 - Sep 1992,https://myanimelist.net/anime/3077/Warau_Salesman
5166,Witch Craft Works Specials,6.74,Special (6 eps),Mar 2014 - Aug 2014,https://myanimelist.net/anime/23487/Witch_Craft_Works_Specials
5167,Mahou Shoujo-tai Arusu the Adventure,6.73,OVA (6 eps),Nov 2007 - Nov 2007,https://myanimelist.net/anime/3991/Mahou_Shoujo-tai_Arusu_the_Adventure
5168,Mayonaka no Occult Koumuin,6.73,TV (12 eps),Apr 2019 - Jun 2019,https://myanimelist.net/anime/37964/Mayonaka_no_Occult_Koumuin
5169,Mini Yuri,6.73,ONA (4 eps),Sep 2019 - Oct 2019,https://myanimelist.net/anime/40369/Mini_Yuri
5170,Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san,6.73,OVA (1 eps),Aug 2013 - Aug 2013,https://myanimelist.net/anime/17855/Namiuchigiwa_no_Muromi-san__Pangea_Chou_Tairiku_no_Muromi-san
5171,Needless+: Saint Lily Gakuen no Himitsu,6.73,Special (12 eps),Nov 2009 - Oct 2010,https://myanimelist.net/anime/7322/Needless___Saint_Lily_Gakuen_no_Himitsu
5172,Net Ghost Pipopa,6.73,TV (51 eps),Apr 2008 - Mar 2009,https://myanimelist.net/anime/4051/Net_Ghost_Pipopa
5173,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6.73,TV (12 eps),Apr 2016 - Jun 2016,https://myanimelist.net/anime/31404/Netoge_no_Yome_wa_Onnanoko_ja_Nai_to_Omotta
5174,Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,6.73,Special (1 eps),Mar 2016 - Mar 2016,https://myanimelist.net/anime/34283/Nobunaga_no_Shinobi__Nobunaga_to_Minarai_Shinobi
5175,number24,6.73,TV (12 eps),Jan 2020 - Apr 2020,https://myanimelist.net/anime/39583/number24
5176,Ohedo Julia-Night,6.73,Music (1 eps),Sep 2017 - Sep 2017,https://myanimelist.net/anime/36258/Ohedo_Julia-Night
5177,One Piece: Long Ring Long Land-hen,6.73,Special (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/32437/One_Piece__Long_Ring_Long_Land-hen
5178,Oyayubi Hime Monogatari,6.73,TV (26 eps),Sep 1992 - Mar 1993,https://myanimelist.net/anime/2783/Oyayubi_Hime_Monogatari
5179,Petit Seka,6.73,ONA (10 eps),Jan 2022 - Mar 2022,https://myanimelist.net/anime/49939/Petit_Seka
5180,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,6.73,Special (1 eps),Oct 2014 - Oct 2014,https://myanimelist.net/anime/23459/Sekai_Seifuku__Bouryaku_no_Zvezda_-_Shin_Zvezda_Daisakusen
5181,Shin Ace wo Nerae!,6.73,TV (25 eps),Oct 1978 - Mar 1979,https://myanimelist.net/anime/8542/Shin_Ace_wo_Nerae
5182,Shingeki no Kyojin: The Final Season Specials,6.73,Special (2 eps),Jul 2021 - Aug 2021,https://myanimelist.net/anime/49627/Shingeki_no_Kyojin__The_Final_Season_Specials
5183,SK∞: Crazy Rock Jam,6.73,Special (1 eps),Mar 2021 - Mar 2021,https://myanimelist.net/anime/48456/SK∞__Crazy_Rock_Jam
5184,Soukou Kihei Votoms: Big Battle,6.73,OVA (1 eps),Jul 1986 - Jul 1986,https://myanimelist.net/anime/2584/Soukou_Kihei_Votoms__Big_Battle
